Estado,Ano,Faixa_Etaria,Nascimentos,Total_Ano,Percentual,IDHM,IDHM_Renda,IDHM_Educacao,IDHM_Longevidade
Paraíba,2021,35-39 anos,6781,56049,12.098342521722065,0.714,0.664,0.673,0.816
Paraíba,2021,40-44 anos,1906,56049,3.4005959071526695,0.714,0.664,0.673,0.816
Paraíba,2021,Outras idades,136,56049,0.24264482863208978,0.714,0.664,0.673,0.816
Pará,2000,10-14 anos,1822,126340,1.442140256450847,0.518,0.601,0.319,0.725
Pará,2000,15-19 anos,37730,126340,29.86385942694317,0.518,0.601,0.319,0.725
Pará,2000,20-24 anos,44579,126340,35.284945385467786,0.518,0.601,0.319,0.725
Pará,2000,25-29 anos,23950,126340,18.956783283204054,0.518,0.601,0.319,0.725
Pará,2000,30-34 anos,11120,126340,8.801646351116037,0.518,0.601,0.319,0.725
Pará,2000,35-39 anos,5093,126340,4.03118568940953,0.518,0.601,0.319,0.725
Pará,2000,40-44 anos,1640,126340,1.2980845337976887,0.518,0.601,0.319,0.725
Pará,2000,Idade ignorada,242,126340,0.19154662023112237,0.518,0.601,0.319,0.725
Pará,2000,Outras idades,164,126340,0.12980845337976887,0.518,0.601,0.319,0.725
Pará,2010,10-14 anos,2289,140687,1.6270160000568639,0.646,0.646,0.528,0.789
Pará,2010,15-19 anos,36292,140687,25.796271155117388,0.646,0.646,0.528,0.789
Pará,2010,20-24 anos,46398,140687,32.97959299722078,0.646,0.646,0.528,0.789
Pará,2010,25-29 anos,31299,140687,22.24725809776312,0.646,0.646,0.528,0.789
Pará,2010,30-34 anos,16037,140687,11.399063168594113,0.646,0.646,0.528,0.789
Pará,2010,35-39 anos,6414,140687,4.5590566292550125,0.646,0.646,0.528,0.789
Pará,2010,40-44 anos,1789,140687,1.2716171359116335,0.646,0.646,0.528,0.789
Pará,2010,Outras idades,169,140687,0.12012481608108781,0.646,0.646,0.528,0.789
Pará,2017,10-14 anos,1867,138684,1.3462259525251652,0.687,0.646,0.641,0.784
Pará,2017,15-19 anos,31949,138684,23.037264572697644,0.687,0.646,0.641,0.784
Pará,2017,20-24 anos,42050,138684,30.320729139626778,0.687,0.646,0.641,0.784
Pará,2017,25-29 anos,30841,138684,22.23832597848346,0.687,0.646,0.641,0.784
Pará,2017,30-34 anos,20158,138684,14.53520233047792,0.687,0.646,0.641,0.784
Pará,2017,35-39 anos,9367,138684,6.754203801447896,0.687,0.646,0.641,0.784
Pará,2017,40-44 anos,2268,138684,1.6353725015142337,0.687,0.646,0.641,0.784
Pará,2017,Idade ignorada,2,138684,0.0014421274263793948,0.687,0.646,0.641,0.784
Pará,2017,Outras idades,182,138684,0.13123359580052493,0.687,0.646,0.641,0.784
Pará,2018,10-14 anos,1887,141819,1.3305692467158843,0.694,0.647,0.657,0.787
Pará,2018,15-19 anos,31438,141819,22.167692622286154,0.694,0.647,0.657,0.787
Pará,2018,20-24 anos,42735,141819,30.13347999915385,0.694,0.647,0.657,0.787
Pará,2018,25-29 anos,32025,141819,22.581600490766398,0.694,0.647,0.657,0.787
Pará,2018,30-34 anos,21050,141819,14.842863086046298,0.694,0.647,0.657,0.787
Pará,2018,35-39 anos,10106,141819,7.1259845295764315,0.694,0.647,0.657,0.787
Pará,2018,40-44 anos,2391,141819,1.6859518118164705,0.694,0.647,0.657,0.787
Pará,2018,Idade ignorada,1,141819,0.0007051241371043372,0.694,0.647,0.657,0.787
Pará,2018,Outras idades,186,141819,0.13115308950140672,0.694,0.647,0.657,0.787
Pará,2019,10-14 anos,1816,138341,1.3126983323815788,0.707,0.667,0.671,0.79
Pará,2019,15-19 anos,29504,138341,21.327010792172967,0.707,0.667,0.671,0.79
Pará,2019,20-24 anos,41002,138341,29.63835739224091,0.707,0.667,0.671,0.79
Pará,2019,25-29 anos,31797,138341,22.984509292256092,0.707,0.667,0.671,0.79
Pará,2019,30-34 anos,20956,138341,15.148076130720467,0.707,0.667,0.671,0.79
Pará,2019,35-39 anos,10575,138341,7.644154661307928,0.707,0.667,0.671,0.79
Pará,2019,40-44 anos,2486,138341,1.7970088404739015,0.707,0.667,0.671,0.79
Pará,2019,Idade ignorada,4,138341,0.0028914060184616276,0.707,0.667,0.671,0.79
Pará,2019,Menor de 10 anos,2,138341,0.0014457030092308138,0.707,0.667,0.671,0.79
Pará,2019,Outras idades,199,138341,0.14384744941846597,0.707,0.667,0.671,0.79
Pará,2020,10-14 anos,1670,132938,1.2562247062540433,0.704,0.651,0.677,0.793
Pará,2020,15-19 anos,27588,132938,20.752531255171583,0.704,0.651,0.677,0.793
Pará,2020,20-24 anos,39333,132938,29.587476868916333,0.704,0.651,0.677,0.793
Pará,2020,25-29 anos,30836,132938,23.195775474281245,0.704,0.651,0.677,0.793
Pará,2020,30-34 anos,20226,132938,15.214611322571425,0.704,0.651,0.677,0.793
Pará,2020,35-39 anos,10387,132938,7.813416780754938,0.704,0.651,0.677,0.793
Pará,2020,40-44 anos,2692,132938,2.025004137266997,0.704,0.651,0.677,0.793
Pará,2020,Idade ignorada,6,132938,0.00451338217815824,0.704,0.651,0.677,0.793
Pará,2020,Outras idades,200,132938,0.15044607260527462,0.704,0.651,0.677,0.793
Pará,2021,10-14 anos,1783,137129,1.3002355446331557,0.719,0.664,0.713,0.784
Pará,2021,15-19 anos,28177,137129,20.54780535116569,0.719,0.664,0.713,0.784
Pará,2021,20-24 anos,40141,137129,29.272436902478688,0.719,0.664,0.713,0.784
Pará,2021,25-29 anos,32174,137129,23.462579031422965,0.719,0.664,0.713,0.784
Pará,2021,30-34 anos,20801,137129,15.168928527153264,0.719,0.664,0.713,0.784
Pará,2021,35-39 anos,10921,137129,7.96403386592187,0.719,0.664,0.713,0.784
Pará,2021,40-44 anos,2927,137129,2.134486505407317,0.719,0.664,0.713,0.784
Pará,2021,Idade ignorada,3,137129,0.002187721050981193,0.719,0.664,0.713,0.784
Pará,2021,Menor de 10 anos,1,137129,0.0007292403503270643,0.719,0.664,0.713,0.784
Pará,2021,Outras idades,201,137129,0.1465773104157399,0.719,0.664,0.713,0.784
Pernambuco,2000,10-14 anos,1643,163405,1.0054771885805207,0.544,0.615,0.372,0.705
Pernambuco,2000,15-19 anos,39507,163405,24.177350754260885,0.544,0.615,0.372,0.705
Pernambuco,2000,20-24 anos,53706,163405,32.86680334139102,0.544,0.615,0.372,0.705
Pernambuco,2000,25-29 anos,36136,163405,22.11437838499434,0.544,0.615,0.372,0.705
Pernambuco,2000,30-34 anos,19361,163405,11.848474648878552,0.544,0.615,0.372,0.705
Pernambuco,2000,35-39 anos,9597,163405,5.87313729690034,0.544,0.615,0.372,0.705
Pernambuco,2000,40-44 anos,2743,163405,1.678651204063523,0.544,0.615,0.372,0.705
Pernambuco,2000,Idade ignorada,386,163405,0.23622288179676265,0.544,0.615,0.372,0.705
Pernambuco,2000,Outras idades,326,163405,0.19950429913405343,0.544,0.615,0.372,0.705
Pernambuco,2010,10-14 anos,1487,136591,1.0886515216961585,0.673,0.673,0.574,0.789
Pernambuco,2010,15-19 anos,27649,136591,20.24218286709959,0.673,0.673,0.574,0.789
Pernambuco,2010,20-24 anos,40512,136591,29.65934798046723,0.673,0.673,0.574,0.789
Pernambuco,2010,25-29 anos,33506,136591,24.53016670205211,0.673,0.673,0.574,0.789
Pernambuco,2010,30-34 anos,21124,136591,15.465147776939917,0.673,0.673,0.574,0.789
Pernambuco,2010,35-39 anos,9646,136591,7.061958694203864,0.673,0.673,0.574,0.789
Pernambuco,2010,40-44 anos,2462,136591,1.8024613627545008,0.673,0.673,0.574,0.789
Pernambuco,2010,Idade ignorada,5,136591,0.003660563287478677,0.673,0.673,0.574,0.789
Pernambuco,2010,Outras idades,200,136591,0.14642253149914708,0.673,0.673,0.574,0.789
Pernambuco,2017,10-14 anos,1233,135932,0.9070711826501485,0.724,0.677,0.69,0.813
Pernambuco,2017,15-19 anos,25210,135932,18.54603772474473,0.724,0.677,0.69,0.813
Pernambuco,2017,20-24 anos,36279,135932,26.68907983403466,0.724,0.677,0.69,0.813
Pernambuco,2017,25-29 anos,32466,135932,23.88400082394138,0.724,0.677,0.69,0.813
Pernambuco,2017,30-34 anos,24569,135932,18.074478415678428,0.724,0.677,0.69,0.813
Pernambuco,2017,35-39 anos,12936,135932,9.516522967366035,0.724,0.677,0.69,0.813
Pernambuco,2017,40-44 anos,3047,135932,2.2415619574493126,0.724,0.677,0.69,0.813
Pernambuco,2017,Outras idades,192,135932,0.14124709413530295,0.724,0.677,0.69,0.813
Pernambuco,2018,10-14 anos,1222,138317,0.8834778082231397,0.722,0.671,0.684,0.819
Pernambuco,2018,15-19 anos,23727,138317,17.15407361351099,0.722,0.671,0.684,0.819
Pernambuco,2018,20-24 anos,36309,138317,26.25056934433222,0.722,0.671,0.684,0.819
Pernambuco,2018,25-29 anos,32703,138317,23.643514535451175,0.722,0.671,0.684,0.819
Pernambuco,2018,30-34 anos,26340,138317,19.043212331094512,0.722,0.671,0.684,0.819
Pernambuco,2018,35-39 anos,14533,138317,10.507023720873066,0.722,0.671,0.684,0.819
Pernambuco,2018,40-44 anos,3287,138317,2.3764251682728803,0.722,0.671,0.684,0.819
Pernambuco,2018,Idade ignorada,1,138317,0.0007229769298061698,0.722,0.671,0.684,0.819
Pernambuco,2018,Outras idades,195,138317,0.14098050131220313,0.722,0.671,0.684,0.819
Pernambuco,2019,10-14 anos,1091,133359,0.8180925171904407,0.735,0.669,0.719,0.826
Pernambuco,2019,15-19 anos,21886,133359,16.411340816892746,0.735,0.669,0.719,0.826
Pernambuco,2019,20-24 anos,34584,133359,25.933007895980026,0.735,0.669,0.719,0.826
Pernambuco,2019,25-29 anos,31399,133359,23.544717641853943,0.735,0.669,0.719,0.826
Pernambuco,2019,30-34 anos,26010,133359,19.503745528985668,0.735,0.669,0.719,0.826
Pernambuco,2019,35-39 anos,14462,133359,10.84441245060326,0.735,0.669,0.719,0.826
Pernambuco,2019,40-44 anos,3678,133359,2.757969090949992,0.735,0.669,0.719,0.826
Pernambuco,2019,Outras idades,249,133359,0.18671405754392278,0.735,0.669,0.719,0.826
Pernambuco,2020,10-14 anos,960,128481,0.7471921918415952,0.74,0.68,0.718,0.831
Pernambuco,2020,15-19 anos,20425,128481,15.897292206629773,0.74,0.68,0.718,0.831
Pernambuco,2020,20-24 anos,33715,128481,26.241234112436857,0.74,0.68,0.718,0.831
Pernambuco,2020,25-29 anos,30648,128481,23.854110724542927,0.74,0.68,0.718,0.831
Pernambuco,2020,30-34 anos,24764,128481,19.274445248713818,0.74,0.68,0.718,0.831
Pernambuco,2020,35-39 anos,14098,128481,10.972828667273761,0.74,0.68,0.718,0.831
Pernambuco,2020,40-44 anos,3640,128481,2.833103727399382,0.74,0.68,0.718,0.831
Pernambuco,2020,Idade ignorada,1,128481,0.000778325199834995,0.74,0.68,0.718,0.831
Pernambuco,2020,Outras idades,230,128481,0.17901479596204886,0.74,0.68,0.718,0.831
Pernambuco,2021,10-14 anos,1000,126211,0.7923239654229821,0.739,0.667,0.729,0.831
Pernambuco,2021,15-19 anos,19436,126211,15.399608591961082,0.739,0.667,0.729,0.831
Pernambuco,2021,20-24 anos,32910,126211,26.075381702070345,0.739,0.667,0.729,0.831
Pernambuco,2021,25-29 anos,30474,126211,24.14528052229996,0.739,0.667,0.729,0.831
Pernambuco,2021,30-34 anos,24161,126211,19.14333932858467,0.739,0.667,0.729,0.831
Pernambuco,2021,35-39 anos,14108,126211,11.178106504187433,0.739,0.667,0.729,0.831
Pernambuco,2021,40-44 anos,3875,126211,3.070255366014056,0.739,0.667,0.729,0.831
Pernambuco,2021,Outras idades,247,126211,0.19570401945947657,0.739,0.667,0.729,0.831
Piauí,2000,10-14 anos,665,58615,1.1345218800648298,0.484,0.556,0.301,0.676
Piauí,2000,15-19 anos,15897,58615,27.121044101339248,0.484,0.556,0.301,0.676
Piauí,2000,20-24 anos,20673,58615,35.26912906252665,0.484,0.556,0.301,0.676
Piauí,2000,25-29 anos,11227,58615,19.153800221786234,0.484,0.556,0.301,0.676
Piauí,2000,30-34 anos,5742,58615,9.79612727117632,0.484,0.556,0.301,0.676
Piauí,2000,35-39 anos,2804,58615,4.783758423611704,0.484,0.556,0.301,0.676
Piauí,2000,40-44 anos,912,58615,1.5559157212317665,0.484,0.556,0.301,0.676
Piauí,2000,Idade ignorada,593,58615,1.0116864283886378,0.484,0.556,0.301,0.676
Piauí,2000,Outras idades,102,58615,0.17401688987460548,0.484,0.556,0.301,0.676
Piauí,2010,10-14 anos,579,49424,1.1714956296536096,0.646,0.635,0.547,0.777
Piauí,2010,15-19 anos,10529,49424,21.30341534477177,0.646,0.635,0.547,0.777
Piauí,2010,20-24 anos,15932,49424,32.23535124635804,0.646,0.635,0.547,0.777
Piauí,2010,25-29 anos,12034,49424,24.348494658465523,0.646,0.635,0.547,0.777
Piauí,2010,30-34 anos,6835,49424,13.829313693752024,0.646,0.635,0.547,0.777
Piauí,2010,35-39 anos,2762,49424,5.588378115895112,0.646,0.635,0.547,0.777
Piauí,2010,40-44 anos,687,49424,1.3900129491744901,0.646,0.635,0.547,0.777
Piauí,2010,Idade ignorada,1,49424,0.0020233085140822274,0.646,0.635,0.547,0.777
Piauí,2010,Outras idades,65,49424,0.13151505341534478,0.646,0.635,0.547,0.777
Piauí,2017,10-14 anos,538,48551,1.1081131181644044,0.685,0.655,0.642,0.766
Piauí,2017,15-19 anos,9359,48551,19.276636938477065,0.685,0.655,0.642,0.766
Piauí,2017,20-24 anos,12686,48551,26.129224938724228,0.685,0.655,0.642,0.766
Piauí,2017,25-29 anos,11733,48551,24.166340549113304,0.685,0.655,0.642,0.766
Piauí,2017,30-34 anos,9124,48551,18.792609832959155,0.685,0.655,0.642,0.766
Piauí,2017,35-39 anos,4145,48551,8.537414265411629,0.685,0.655,0.642,0.766
Piauí,2017,40-44 anos,914,48551,1.8825564869930589,0.685,0.655,0.642,0.766
Piauí,2017,Outras idades,52,48551,0.10710387015715434,0.685,0.655,0.642,0.766
Piauí,2018,10-14 anos,469,49490,0.9476661951909477,0.694,0.653,0.665,0.769
Piauí,2018,15-19 anos,9069,49490,18.324914124065465,0.694,0.653,0.665,0.769
Piauí,2018,20-24 anos,12938,49490,26.142655081834715,0.694,0.653,0.665,0.769
Piauí,2018,25-29 anos,11569,49490,23.376439684784806,0.694,0.653,0.665,0.769
Piauí,2018,30-34 anos,9562,49490,19.32107496463932,0.694,0.653,0.665,0.769
Piauí,2018,35-39 anos,4768,49490,9.634269549403921,0.694,0.653,0.665,0.769
Piauí,2018,40-44 anos,1058,49490,2.1378056172964235,0.694,0.653,0.665,0.769
Piauí,2018,Idade ignorada,1,49490,0.002020610224287735,0.694,0.653,0.665,0.769
Piauí,2018,Outras idades,56,49490,0.11315417256011315,0.694,0.653,0.665,0.769
Piauí,2019,10-14 anos,417,47933,0.8699643252039304,0.699,0.658,0.671,0.772
Piauí,2019,15-19 anos,8384,47933,17.49108130098262,0.699,0.658,0.671,0.772
Piauí,2019,20-24 anos,12481,47933,26.038428639976637,0.699,0.658,0.671,0.772
Piauí,2019,25-29 anos,11069,47933,23.092650157511528,0.699,0.658,0.671,0.772
Piauí,2019,30-34 anos,9545,47933,19.913212192018026,0.699,0.658,0.671,0.772
Piauí,2019,35-39 anos,4829,47933,10.0744789602153,0.699,0.658,0.671,0.772
Piauí,2019,40-44 anos,1127,47933,2.3511985479732123,0.699,0.658,0.671,0.772
Piauí,2019,Outras idades,81,47933,0.1689858761187491,0.699,0.658,0.671,0.772
Piauí,2020,10-14 anos,416,45229,0.919763868314577,0.706,0.657,0.692,0.775
Piauí,2020,15-19 anos,7499,45229,16.580070308872628,0.706,0.657,0.692,0.775
Piauí,2020,20-24 anos,11758,45229,25.996595104910565,0.706,0.657,0.692,0.775
Piauí,2020,25-29 anos,10475,45229,23.159919520661525,0.706,0.657,0.692,0.775
Piauí,2020,30-34 anos,8977,45229,19.84788520639413,0.706,0.657,0.692,0.775
Piauí,2020,35-39 anos,4865,45229,10.756373123438502,0.706,0.657,0.692,0.775
Piauí,2020,40-44 anos,1160,45229,2.564726171261801,0.706,0.657,0.692,0.775
Piauí,2020,Outras idades,79,45229,0.17466669614627783,0.706,0.657,0.692,0.775
Piauí,2021,10-14 anos,400,45978,0.8699812954021489,0.708,0.659,0.7,0.768
Piauí,2021,15-19 anos,7509,45978,16.33172386793684,0.708,0.659,0.7,0.768
Piauí,2021,20-24 anos,12043,45978,26.192961851320195,0.708,0.659,0.7,0.768
Piauí,2021,25-29 anos,10790,45978,23.467745443472964,0.708,0.659,0.7,0.768
Piauí,2021,30-34 anos,8823,45978,19.1896124233329,0.708,0.659,0.7,0.768
Piauí,2021,35-39 anos,5068,45978,11.022663012745227,0.708,0.659,0.7,0.768
Piauí,2021,40-44 anos,1279,45978,2.781765192048371,0.708,0.659,0.7,0.768
Piauí,2021,Outras idades,66,45978,0.14354691374135456,0.708,0.659,0.7,0.768
Rio Grande do Norte,2000,10-14 anos,668,56444,1.1834738856211466,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,15-19 anos,13642,56444,24.169087945574375,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,20-24 anos,17421,56444,30.86421940330239,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,25-29 anos,12232,56444,21.67103677981716,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,30-34 anos,7553,56444,13.381404577988803,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,35-39 anos,3637,56444,6.4435546736588485,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,40-44 anos,921,56444,1.6317057614626886,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,Idade ignorada,281,56444,0.4978385656579973,0.552,0.608,0.396,0.7
Rio Grande do Norte,2000,Outras idades,89,56444,0.1576784069165899,0.552,0.608,0.396,0.7
Rio Grande do Norte,2010,10-14 anos,562,47668,1.178988000335655,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,15-19 anos,9223,47668,19.34840983468994,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,20-24 anos,13877,47668,29.111773097256023,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,25-29 anos,11736,47668,24.620290341528907,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,30-34 anos,7708,47668,16.170177057984393,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,35-39 anos,3554,47668,7.455735503901989,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,40-44 anos,923,47668,1.936309473860871,0.684,0.678,0.597,0.792
Rio Grande do Norte,2010,Outras idades,85,47668,0.1783166904422254,0.684,0.678,0.597,0.792
Rio Grande do Norte,2017,10-14 anos,407,46222,0.8805330794859592,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,15-19 anos,7828,46222,16.935658344511275,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,20-24 anos,11794,46222,25.515988057634893,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,25-29 anos,10875,46222,23.527757344987236,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,30-34 anos,9184,46222,19.869326294837954,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,35-39 anos,4892,46222,10.58370472934966,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,40-44 anos,1174,46222,2.539916057288737,0.732,0.687,0.676,0.844
Rio Grande do Norte,2017,Outras idades,68,46222,0.147116091904288,0.732,0.687,0.676,0.844
Rio Grande do Norte,2018,10-14 anos,428,48107,0.8896834140561664,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,15-19 anos,7353,48107,15.284677905502317,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,20-24 anos,11647,48107,24.210613839981708,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,25-29 anos,11342,48107,23.57661047248841,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,30-34 anos,10275,48107,21.35863803604465,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,35-39 anos,5697,48107,11.842351424948552,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,40-44 anos,1286,48107,2.673207641299603,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,Idade ignorada,1,48107,0.002078699565551791,0.728,0.672,0.677,0.848
Rio Grande do Norte,2018,Outras idades,78,48107,0.1621385661130397,0.728,0.672,0.677,0.848
Rio Grande do Norte,2019,10-14 anos,376,44031,0.8539438123140515,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,15-19 anos,6522,44031,14.812291340192138,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,20-24 anos,10658,44031,24.205673275646703,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,25-29 anos,10256,44031,23.292680157162,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,30-34 anos,9412,44031,21.375848833776203,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,35-39 anos,5427,44031,12.325407099543503,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,40-44 anos,1301,44031,2.9547364356930346,0.739,0.686,0.69,0.851
Rio Grande do Norte,2019,Outras idades,79,44031,0.1794190456723672,0.739,0.686,0.69,0.851
Rio Grande do Norte,2020,10-14 anos,322,43531,0.7397027405756816,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,15-19 anos,5891,43531,13.532884610966898,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,20-24 anos,10445,43531,23.994394799108683,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,25-29 anos,10342,43531,23.757781810663666,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,30-34 anos,9375,43531,21.53637637545657,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,35-39 anos,5662,43531,13.006822724035743,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,40-44 anos,1401,43531,3.21839608554823,0.742,0.693,0.689,0.855
Rio Grande do Norte,2020,Outras idades,93,43531,0.2136408536445292,0.742,0.693,0.689,0.855
Rio Grande do Norte,2021,10-14 anos,316,43430,0.7276076444853787,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,15-19 anos,5707,43430,13.14068616163942,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,20-24 anos,10441,43430,24.040985493898226,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,25-29 anos,10869,43430,25.02647939212526,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,30-34 anos,9055,43430,20.84964310384527,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,35-39 anos,5475,43430,12.606493207460282,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,40-44 anos,1488,43430,3.426203085424821,0.75,0.695,0.71,0.855
Rio Grande do Norte,2021,Outras idades,79,43430,0.18190191112134468,0.75,0.695,0.71,0.855
Rio Grande do Sul,2000,10-14 anos,1520,176719,0.8601225674658639,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,15-19 anos,34320,176719,19.42066218120293,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,20-24 anos,45430,176719,25.707479105246183,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,25-29 anos,39927,176719,22.593495888953647,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,30-34 anos,31311,176719,17.71795901968662,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,35-39 anos,18549,176719,10.496324673634414,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,40-44 anos,4909,176719,2.7778563708486357,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,Idade ignorada,448,176719,0.25350980935835987,0.664,0.72,0.505,0.804
Rio Grande do Sul,2000,Outras idades,305,176719,0.1725903836033477,0.664,0.72,0.505,0.804
Rio Grande do Sul,2010,10-14 anos,937,133243,0.7032264359103292,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,15-19 anos,20904,133243,15.688629046178788,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,20-24 anos,32049,133243,24.05304593862342,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,25-29 anos,33631,133243,25.240350337353558,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,30-34 anos,26913,133243,20.198434439332647,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,35-39 anos,14564,133243,10.93040534962437,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,40-44 anos,3962,133243,2.9735145561117657,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,Idade ignorada,17,133243,0.01275864398129733,0.746,0.769,0.642,0.84
Rio Grande do Sul,2010,Outras idades,266,133243,0.1996352528838288,0.746,0.769,0.642,0.84
Rio Grande do Sul,2017,10-14 anos,589,141568,0.4160544755877034,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,15-19 anos,17574,141568,12.413822332730561,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,20-24 anos,31897,141568,22.531221745027125,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,25-29 anos,33692,141568,23.799163652802893,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,30-34 anos,32124,141568,22.691568716094032,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,35-39 anos,20575,141568,14.533651672694395,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,40-44 anos,4835,141568,3.4153198462929475,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,Idade ignorada,2,141568,0.001412748643761302,0.789,0.772,0.722,0.88
Rio Grande do Sul,2017,Outras idades,280,141568,0.19778481012658228,0.789,0.772,0.722,0.88
Rio Grande do Sul,2018,10-14 anos,574,140047,0.4098624033360229,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,15-19 anos,16158,140047,11.53755524930916,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,20-24 anos,30988,140047,22.12685741215449,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,25-29 anos,33121,140047,23.649917527687133,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,30-34 anos,31937,140047,22.80448706505673,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,35-39 anos,21770,140047,15.544781394817452,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,40-44 anos,5174,140047,3.694473998014952,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,Idade ignorada,2,140047,0.001428091997686491,0.793,0.776,0.727,0.884
Rio Grande do Sul,2018,Outras idades,323,140047,0.23063685762636832,0.793,0.776,0.727,0.884
Rio Grande do Sul,2019,10-14 anos,503,134596,0.3737109572349847,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,15-19 anos,14428,134596,10.719486463193558,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,20-24 anos,29949,134596,22.25103272014027,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,25-29 anos,31866,134596,23.675294956759487,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,30-34 anos,30922,134596,22.97393681833041,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,35-39 anos,21259,134596,15.794674433118368,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,40-44 anos,5317,134596,3.9503402775713985,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,Idade ignorada,2,134596,0.0014859282593836368,0.797,0.775,0.736,0.888
Rio Grande do Sul,2019,Outras idades,350,134596,0.26003744539213647,0.797,0.775,0.736,0.888
Rio Grande do Sul,2020,10-14 anos,476,130742,0.36407581343409157,0.801,0.783,0.735,0.893
Rio Grande do Sul,2020,15-19 anos,13108,130742,10.025852442214438,0.801,0.783,0.735,0.893
Rio Grande do Sul,2020,20-24 anos,29268,130742,22.386073335270993,0.801,0.783,0.735,0.893
Rio Grande do Sul,2020,25-29 anos,31584,130742,24.157501032567957,0.801,0.783,0.735,0.893
